,CoreFX,CoreCLR,Roslyn,Rust,Kubernetes
456,7.0,32.0,72.0,15.0,1.0
457,1.0,1.0,108.0,1.0,1.0
458,1.0,65.0,5.0,23.0,17.0
459,1.0,40.0,53.0,8.0,9.0
460,1.0,3.0,1.0,1.0,1.0
461,1.0,7.0,3.0,3.0,57.0
462,3.0,92.0,110.0,163.0,81.0
463,1.0,13.0,62.0,1.0,258.0
464,1.0,87.0,4.0,1.0,1.0
465,2.0,4.0,1.0,1.0,56.0
466,1.0,1.0,19.0,1.0,33.0
467,1.0,44.0,31.0,1.0,5.0
468,2.0,3.0,1.0,26.0,2.0
469,1.0,75.0,2.0,3.0,30.0
470,1.0,1.0,40.0,5.0,134.0
471,6.0,2.0,1.0,1.0,31.0
472,1.0,2.0,11.0,1.0,3.0
473,1.0,1.0,3.0,3.0,1.0
474,4.0,2.0,12.0,3.0,12.0
475,1.0,72.0,5.0,4.0,21.0
476,1.0,2.0,4.0,1.0,386.0
477,41.0,18.0,1.0,18.0,422.0
478,1.0,14.0,59.0,108.0,1.0
479,1.0,1.0,11.0,16.0,4.0
480,1.0,3.0,31.0,2.0,58.0
481,2.0,27.0,1.0,9.0,1.0
482,1.0,1.0,33.0,4.0,16.0
483,13.0,4.0,3.0,1.0,198.0
484,1.0,38.0,5.0,1.0,1.0
485,1.0,48.0,4.0,1.0,3.0
486,1.0,11.0,1.0,11.0,30.0
487,1.0,2.0,1.0,1.0,55.0
488,1.0,12.0,4.0,18.0,1.0
489,1.0,3.0,1.0,2.0,1.0
490,1.0,6.0,7.0,1.0,12.0
491,1.0,2.0,2.0,40.0,2.0
492,2.0,21.0,57.0,1.0,6.0
493,1.0,2.0,124.0,14.0,1.0
494,33.0,7.0,1.0,2.0,4.0
495,1.0,4.0,2.0,1.0,4.0
496,7.0,4.0,38.0,1.0,4.0
497,7.0,8.0,65.0,1.0,1.0
498,11.0,20.0,1.0,1.0,218.0
499,1.0,5.0,1.0,1.0,9.0
500,1.0,2.0,34.0,1.0,1.0
501,14.0,12.0,2.0,1.0,20.0
502,11.0,4.0,19.0,1.0,28.0
503,2.0,1.0,28.0,17.0,7.0
504,16.0,20.0,2.0,1.0,1.0
505,28.0,1.0,16.0,6.0,1549.0
506,1.0,10.0,1.0,1.0,17.0
507,56.0,1.0,32.0,6.0,4.0
508,1.0,4.0,3.0,1.0,3.0
509,19.0,7.0,19.0,1.0,31.0
510,1.0,9.0,21.0,1.0,20.0
511,1.0,4.0,14.0,2.0,14.0
512,1.0,15.0,55.0,1.0,33.0
513,66.0,6.0,8.0,1.0,1.0
514,3.0,22.0,1.0,1.0,1.0
515,116.0,1.0,1.0,1.0,2.0
516,452.0,12.0,14.0,1.0,1.0
517,1.0,5.0,15.0,3.0,56.0
518,215.0,6.0,25.0,1.0,2.0
519,99.0,4.0,4.0,1.0,3.0
520,1.0,4.0,1.0,5.0,2.0
521,3.0,9.0,24.0,11.0,1.0
522,1.0,1.0,1.0,1.0,4.0
523,4.0,1.0,1.0,1.0,1.0
524,1.0,13.0,5.0,1.0,27.0
525,3.0,18.0,1.0,27.0,2.0
526,15.0,13.0,9.0,3.0,1.0
527,54.0,1.0,1.0,2.0,1.0
528,3.0,3.0,1.0,1.0,25.0
529,3.0,3.0,1.0,1.0,2.0
530,2.0,7.0,1.0,1.0,1.0
531,15.0,2.0,8.0,41.0,93.0
532,1.0,3.0,1.0,1.0,5.0
533,2.0,56.0,8.0,1.0,250.0
534,1.0,5.0,1.0,11.0,1.0
535,1.0,3.0,1.0,79.0,15.0
536,6.0,1.0,22.0,1.0,1.0
537,17.0,134.0,1.0,1.0,10.0
538,3.0,33.0,1.0,1.0,1.0
539,1.0,2.0,1.0,122.0,1.0
540,5.0,1.0,1.0,2.0,23.0
541,4.0,6.0,4.0,1.0,4.0
542,1.0,4.0,1.0,1.0,1.0
543,1.0,1.0,1.0,27.0,1.0
544,3.0,5.0,1.0,32.0,1.0
545,1.0,3.0,1.0,9.0,1.0
546,90.0,6.0,71.0,24.0,6.0
547,1.0,70.0,14.0,1.0,2.0
548,29.0,8.0,133.0,1.0,6.0
549,7.0,12.0,49.0,1.0,4.0
550,1.0,176.0,8.0,1.0,1.0
551,2.0,2.0,1.0,1.0,9.0
552,4.0,1.0,2.0,2.0,1.0
553,3.0,192.0,35.0,1.0,12.0
554,1.0,4.0,1.0,4.0,13.0
555,1.0,46.0,4.0,1.0,3.0
556,1.0,89.0,1.0,2.0,45.0
557,1.0,160.0,1.0,2.0,23.0
558,2.0,1.0,1.0,1.0,5.0
559,3.0,53.0,1.0,5.0,64.0
560,2.0,49.0,16.0,1.0,53.0
561,10.0,2.0,100.0,41.0,66.0
562,5.0,2.0,2.0,7.0,3.0
563,9.0,7.0,1.0,14.0,1.0
564,1.0,2.0,10.0,1.0,8.0
565,1.0,37.0,43.0,10.0,4.0
566,1.0,2.0,1.0,1.0,1.0
567,1.0,1.0,13.0,7.0,5.0
568,2.0,3.0,1.0,25.0,2.0
569,1.0,2.0,3.0,1.0,2.0
570,4.0,198.0,1.0,1.0,38.0
571,2.0,1.0,1.0,1.0,26.0
572,10.0,37.0,13.0,1.0,22.0
573,3.0,1.0,2.0,1.0,14.0
574,2.0,5.0,1.0,1.0,58.0
575,4.0,2.0,4.0,1.0,35.0
576,3.0,14.0,15.0,1.0,8.0
577,1.0,1.0,9.0,4.0,2.0
578,1.0,4.0,3.0,1.0,23.0
579,4.0,6.0,7.0,2.0,3.0
580,2.0,36.0,5.0,1.0,1.0
581,2.0,1.0,2.0,6.0,1.0
582,1.0,10.0,1.0,8.0,4.0
583,6.0,1.0,1.0,4.0,19.0
584,8.0,6.0,29.0,7.0,1.0
585,3.0,2.0,1.0,1.0,3.0
586,2.0,6.0,2.0,40.0,15.0
587,1.0,51.0,50.0,1.0,26.0
588,2.0,2.0,1.0,87.0,2.0
589,17.0,1.0,1.0,1.0,1.0
590,1.0,2.0,1.0,235.0,6.0
591,2.0,3.0,136.0,5.0,1.0
592,1.0,3.0,3.0,5.0,2.0
593,18.0,16.0,1.0,212.0,6.0
594,4.0,4.0,13.0,2.0,1.0
595,1.0,4.0,4.0,1.0,1.0
596,4.0,1.0,1.0,123.0,1.0
597,9.0,1.0,31.0,4.0,1.0
598,1.0,1.0,69.0,4.0,2.0
599,1.0,3.0,1.0,2.0,42.0
600,2.0,2.0,20.0,1.0,1.0
601,2.0,16.0,1.0,1.0,21.0
602,2.0,2.0,1.0,1.0,11.0
603,1.0,1.0,1.0,2.0,16.0
604,1.0,20.0,27.0,55.0,5.0
605,1.0,10.0,35.0,1.0,1.0
606,2.0,2.0,1.0,1.0,1.0
607,1.0,3.0,93.0,1.0,4.0
608,34.0,5.0,48.0,1.0,1.0
609,1.0,1.0,1.0,1.0,1.0
610,9.0,9.0,2.0,3.0,6.0
611,2.0,2.0,33.0,1.0,4.0
612,4.0,2.0,113.0,17.0,89.0
613,1.0,2.0,1.0,18.0,3.0
614,1.0,4.0,1.0,3.0,2.0
615,2.0,113.0,61.0,1.0,14.0
616,1.0,2.0,4.0,2.0,16.0
