CoreFX,CoreCLR,Roslyn,Rust,Kubernetes
47.0,1.0,3.0,3.0,26
69.0,1.0,138.0,25.0,17
13.0,11.0,1.0,66.0,1
1.0,25.0,14.0,1.0,55
5.0,4.0,11.0,1.0,223
4.0,1.0,2.0,1.0,8
98.0,3.0,28.0,2.0,1
35.0,5.0,5.0,1.0,68
2.0,8.0,36.0,4.0,64
12.0,2.0,7.0,27.0,8
51.0,2.0,114.0,5.0,10
4.0,4.0,112.0,32.0,4
2.0,3.0,41.0,3.0,1
1.0,4.0,7.0,3.0,18
62.0,2.0,88.0,15.0,11
10.0,40.0,50.0,7.0,1
2.0,1.0,3.0,1.0,1
74.0,3.0,5.0,2.0,1
51.0,4.0,56.0,1.0,29
2.0,3.0,6.0,1.0,2
2.0,1.0,2.0,11.0,7
73.0,2.0,3.0,48.0,2
26.0,296.0,6.0,4.0,2
3.0,178.0,37.0,1.0,259
5.0,1.0,1.0,46.0,1
10.0,20.0,11.0,55.0,166
3.0,2.0,1.0,3.0,1
1.0,1.0,11.0,3.0,3
13.0,10.0,1.0,2.0,1
5.0,2.0,1.0,3.0,40
4.0,2.0,107.0,23.0,1
7.0,29.0,1.0,32.0,1
6.0,7.0,14.0,1.0,1
1.0,3.0,2.0,196.0,9
1.0,1.0,1.0,2.0,111
1.0,10.0,4.0,10.0,2
1.0,3.0,28.0,2.0,5
3.0,1.0,4.0,1.0,184
1.0,1.0,4.0,3.0,2
2.0,1.0,1.0,2.0,8
2.0,18.0,1.0,1.0,3
1.0,3.0,1.0,4.0,1
3.0,14.0,1.0,7.0,35
3.0,3.0,2.0,1.0,8
1.0,1.0,1.0,1.0,93
1.0,2.0,1.0,33.0,95
1.0,22.0,1.0,1.0,64
1.0,5.0,1.0,402.0,1
2.0,1.0,33.0,18.0,1
7.0,3.0,65.0,8.0,8
1.0,109.0,1.0,1.0,1
3.0,1.0,97.0,24.0,1
1.0,1.0,8.0,14.0,5
8.0,7.0,1.0,1.0,26
1.0,3.0,2.0,6.0,37
1.0,1.0,112.0,34.0,1
643.0,33.0,1.0,72.0,2
7.0,3.0,2.0,1.0,4
17.0,2.0,3.0,3.0,18
1.0,4.0,86.0,1.0,1
1.0,11.0,4.0,26.0,1
1.0,6.0,1.0,1.0,3
2.0,31.0,153.0,15.0,1
1.0,50.0,1.0,2.0,9
1.0,5.0,11.0,8.0,2
4.0,2.0,1.0,2.0,1
1.0,13.0,19.0,4.0,1
1.0,2.0,53.0,2.0,1
1.0,1.0,1.0,2.0,64
1.0,1.0,54.0,2.0,2
1.0,4.0,8.0,4.0,19
1.0,1.0,116.0,5.0,1
2.0,1.0,165.0,1.0,2
48.0,1.0,70.0,1.0,26
152.0,1.0,7.0,1.0,1
1.0,1.0,133.0,1.0,5
12.0,3.0,1.0,1.0,127
7.0,1.0,1.0,1.0,16
2.0,16.0,42.0,35.0,1
15.0,11.0,1.0,1.0,3
1.0,15.0,58.0,1.0,1
2.0,24.0,5.0,6.0,3
1.0,1.0,3.0,6.0,10
1.0,1.0,1.0,38.0,55
1.0,2.0,1.0,85.0,1
1.0,17.0,3.0,1.0,11
1.0,2.0,63.0,7.0,35
5.0,4.0,4.0,7.0,350
1.0,1.0,7.0,4.0,4
