CoreFX,CoreCLR,Roslyn,Rust,Kubernetes
9.0,1.0,20.0,3.0,1
1.0,3.0,26.0,5.0,2
4.0,3.0,7.0,2.0,37
1.0,1.0,38.0,3.0,6
1.0,20.0,11.0,1.0,5
1.0,2.0,145.0,1.0,5
1.0,7.0,94.0,2.0,60
1.0,1.0,40.0,1.0,11
8.0,15.0,1.0,6.0,1
1.0,23.0,8.0,27.0,24
1.0,6.0,102.0,2.0,2
1.0,4.0,1.0,211.0,1
1.0,1.0,117.0,2.0,11
1.0,2.0,1.0,12.0,1
1.0,1.0,55.0,15.0,1
1.0,30.0,5.0,1.0,4
1.0,6.0,1.0,2.0,3
1.0,1.0,1.0,7.0,1
1.0,5.0,9.0,3.0,2
1.0,69.0,48.0,3.0,61
45.0,93.0,3.0,15.0,1
129.0,46.0,7.0,1.0,1
2.0,1.0,43.0,395.0,143
2.0,1.0,1.0,23.0,36
4.0,1.0,119.0,6.0,1
1.0,11.0,1.0,1.0,7
1.0,26.0,2.0,2.0,1
52.0,4.0,1.0,1.0,16
4.0,2.0,2.0,37.0,1
2.0,4.0,11.0,2.0,8
2.0,5.0,21.0,20.0,48
1.0,9.0,4.0,3.0,93
1.0,2.0,15.0,25.0,2
1.0,2.0,1.0,70.0,1
18.0,4.0,1.0,2.0,1
7.0,4.0,3.0,1.0,1
9.0,5.0,2.0,1.0,2
1.0,2.0,2.0,2.0,1
35.0,42.0,1.0,1.0,1
104.0,1.0,1.0,4.0,20
2.0,4.0,1.0,33.0,27
55.0,1.0,1.0,6.0,18
7.0,4.0,1.0,36.0,1
9.0,3.0,38.0,3.0,56
1.0,1.0,1.0,3.0,227
53.0,2.0,102.0,15.0,9
71.0,301.0,6.0,8.0,1
14.0,184.0,3.0,1.0,69
1.0,1.0,36.0,1.0,1
7.0,20.0,1.0,2.0,64
5.0,3.0,12.0,1.0,8
97.0,1.0,1.0,1.0,1
38.0,10.0,1.0,12.0,11
2.0,3.0,124.0,49.0,4
12.0,2.0,3.0,4.0,1
61.0,33.0,140.0,1.0,18
5.0,7.0,1.0,1.0,11
2.0,3.0,14.0,52.0,1
1.0,2.0,12.0,59.0,2
84.0,10.0,2.0,5.0,1
10.0,3.0,28.0,3.0,30
2.0,1.0,6.0,1.0,2
72.0,1.0,35.0,3.0,1
55.0,1.0,9.0,3.0,7
2.0,23.0,114.0,23.0,2
2.0,3.0,112.0,33.0,2
80.0,15.0,45.0,1.0,262
27.0,3.0,7.0,206.0,1
3.0,1.0,91.0,2.0,1
6.0,2.0,1.0,10.0,159
13.0,23.0,52.0,2.0,1
4.0,5.0,3.0,1.0,3
1.0,1.0,7.0,3.0,1
15.0,1.0,57.0,2.0,1
5.0,3.0,6.0,1.0,40
4.0,107.0,3.0,4.0,1
7.0,1.0,3.0,7.0,1
7.0,1.0,1.0,1.0,1
1.0,1.0,6.0,1.0,9
1.0,7.0,44.0,1.0,115
4.0,4.0,1.0,35.0,2
1.0,1.0,12.0,1.0,5
3.0,32.0,1.0,1.0,189
1.0,3.0,9.0,400.0,2
2.0,2.0,1.0,18.0,8
1.0,5.0,1.0,8.0,3
3.0,11.0,111.0,1.0,1
1.0,6.0,1.0,24.0,36
3.0,37.0,14.0,19.0,8
3.0,53.0,3.0,1.0,96
3.0,6.0,1.0,8.0,95
1.0,2.0,4.0,35.0,66
1.0,13.0,30.0,79.0,1
1.0,1.0,4.0,1.0,1
2.0,2.0,4.0,3.0,8
6.0,2.0,1.0,1.0,1
1.0,1.0,1.0,36.0,1
3.0,1.0,1.0,2.0,5
1.0,1.0,1.0,19.0,27
9.0,4.0,1.0,2.0,38
2.0,1.0,1.0,8.0,1
1.0,1.0,2.0,2.0,2
636.0,1.0,1.0,4.0,4
12.0,1.0,1.0,2.0,18
19.0,1.0,1.0,2.0,2
1.0,1.0,1.0,3.0,1
1.0,4.0,1.0,4.0,3
1.0,1.0,32.0,5.0,1
1.0,16.0,65.0,1.0,10
2.0,11.0,1.0,1.0,2
1.0,1.0,104.0,1.0,1
1.0,17.0,8.0,1.0,1
1.0,26.0,2.0,1.0,1
