CoreFX,CoreCLR,Roslyn,Rust,Kubernetes
7.0,16.0,1.0,36.0,16
2.0,12.0,7.0,2.0,1
2.0,1.0,1.0,4.0,1
5.0,2.0,1.0,1.0,1
52.0,7.0,1.0,1.0,1
3.0,2.0,1.0,87.0,1
27.0,56.0,1.0,3.0,1
3.0,1.0,1.0,4.0,1
8.0,9.0,1.0,1.0,35
2.0,5.0,1.0,1.0,1
2.0,12.0,1.0,1.0,51
14.0,1.0,1.0,3.0,3
6.0,1.0,53.0,1.0,1
9.0,2.0,2.0,1.0,1
15.0,5.0,117.0,2.0,69
9.0,43.0,1.0,6.0,62
2.0,59.0,3.0,59.0,1
2.0,1.0,53.0,1.0,1
6.0,3.0,16.0,1.0,2
1.0,1.0,2.0,3.0,37
1.0,14.0,2.0,2.0,1
1.0,1.0,9.0,2.0,6
2.0,1.0,1.0,1.0,1
30.0,3.0,147.0,38.0,6
2.0,1.0,1.0,1.0,5
1.0,3.0,115.0,1.0,60
1.0,1.0,1.0,85.0,11
1.0,24.0,34.0,6.0,1
2.0,2.0,29.0,6.0,25
3.0,7.0,28.0,11.0,2
7.0,1.0,9.0,3.0,1
1.0,15.0,27.0,1.0,11
1.0,22.0,11.0,1.0,1
14.0,6.0,1.0,2.0,4
1.0,3.0,157.0,1.0,3
1.0,6.0,103.0,6.0,1
397.0,1.0,43.0,28.0,2
9.0,2.0,1.0,2.0,61
3.0,1.0,10.0,163.0,1
1.0,34.0,103.0,2.0,1
4.0,7.0,1.0,14.0,117
1.0,1.0,150.0,19.0,36
1.0,6.0,2.0,1.0,1
1.0,70.0,62.0,2.0,1
1.0,78.0,5.0,5.0,7
1.0,55.0,1.0,3.0,1
1.0,2.0,2.0,4.0,17
10.0,1.0,9.0,28.0,1
1.0,1.0,48.0,1.0,8
1.0,11.0,3.0,1.0,48
3.0,30.0,7.0,390.0,94
1.0,4.0,39.0,22.0,2
1.0,2.0,1.0,8.0,1
1.0,5.0,121.0,1.0,1
1.0,5.0,1.0,2.0,1
1.0,9.0,2.0,1.0,1
1.0,2.0,1.0,39.0,2
1.0,2.0,2.0,2.0,1
1.0,4.0,1.0,27.0,1
58.0,5.0,10.0,6.0,20
158.0,5.0,22.0,26.0,27
2.0,2.0,5.0,72.0,20
3.0,66.0,18.0,2.0,1
4.0,1.0,1.0,1.0,59
4.0,9.0,1.0,1.0,227
14.0,1.0,1.0,2.0,9
62.0,4.0,3.0,1.0,1
6.0,3.0,2.0,4.0,1
2.0,1.0,3.0,48.0,71
2.0,2.0,1.0,7.0,1
1.0,278.0,1.0,38.0,61
1.0,196.0,1.0,3.0,8
1.0,1.0,1.0,3.0,2
18.0,23.0,1.0,1.0,12
7.0,3.0,36.0,46.0,5
11.0,2.0,1.0,11.0,1
3.0,11.0,115.0,1.0,21
42.0,4.0,6.0,1.0,10
127.0,2.0,3.0,2.0,1
2.0,33.0,38.0,1.0,2
62.0,7.0,1.0,1.0,1
7.0,3.0,14.0,14.0,31
13.0,2.0,1.0,50.0,3
1.0,11.0,1.0,4.0,1
57.0,3.0,133.0,1.0,7
50.0,1.0,4.0,2.0,3
15.0,1.0,95.0,68.0,2
2.0,1.0,1.0,98.0,315
7.0,24.0,14.0,6.0,1
5.0,4.0,16.0,4.0,1
7.0,15.0,2.0,12.0,76
47.0,10.0,27.0,3.0,1
2.0,1.0,6.0,3.0,3
13.0,2.0,34.0,26.0,1
66.0,23.0,11.0,36.0,1
5.0,6.0,128.0,1.0,36
2.0,1.0,111.0,166.0,1
1.0,1.0,48.0,2.0,1
1.0,1.0,8.0,12.0,1
56.0,4.0,89.0,2.0,11
11.0,61.0,1.0,1.0,133
2.0,1.0,1.0,1.0,2
67.0,1.0,82.0,5.0,5
60.0,1.0,3.0,2.0,303
2.0,7.0,10.0,4.0,2
2.0,5.0,58.0,7.0,9
89.0,1.0,6.0,1.0,3
30.0,33.0,3.0,1.0,1
4.0,4.0,3.0,1.0,39
6.0,2.0,2.0,47.0,8
15.0,6.0,6.0,2.0,99
6.0,12.0,46.0,1.0,97
3.0,6.0,1.0,425.0,65
16.0,4.0,12.0,19.0,1
5.0,38.0,1.0,9.0,1
5.0,96.0,8.0,1.0,8
17.0,6.0,1.0,24.0,1
8.0,2.0,1.0,26.0,1
1.0,15.0,111.0,1.0,5
1.0,1.0,1.0,10.0,27
4.0,2.0,14.0,36.0,39
1.0,2.0,3.0,88.0,1
33.0,1.0,1.0,1.0,2
1.0,1.0,4.0,7.0,4
2.0,1.0,30.0,1.0,19
1.0,4.0,4.0,51.0,2
3.0,1.0,4.0,2.0,1
1.0,1.0,1.0,21.0,3
3.0,1.0,1.0,1.0,1
3.0,1.0,1.0,1.0,10
3.0,1.0,1.0,54.0,2
1.0,1.0,1.0,2.0,1
1.0,5.0,1.0,5.0,1
1.0,1.0,1.0,2.0,1
3.0,23.0,2.0,3.0,64
8.0,11.0,1.0,3.0,3
1.0,2.0,1.0,5.0,24
3.0,16.0,1.0,5.0,1
1.0,26.0,1.0,1.0,1
9.0,2.0,1.0,1.0,2
2.0,1.0,33.0,1.0,29
1.0,1.0,65.0,1.0,1
646.0,2.0,2.0,1.0,7
15.0,19.0,133.0,4.0,132
19.0,2.0,8.0,30.0,13
3.0,4.0,2.0,1.0,1
1.0,2.0,2.0,1.0,3
1.0,19.0,120.0,11.0,3
1.0,71.0,1.0,7.0,3
2.0,148.0,2.0,56.0,10
1.0,107.0,3.0,125.0,59
1.0,8.0,107.0,4.0,1
1.0,1.0,4.0,7.0,13
2.0,12.0,1.0,13.0,30
1.0,47.0,108.0,6.0,417
5.0,2.0,2.0,1.0,4
1.0,3.0,17.0,1.0,5
1.0,5.0,1.0,11.0,1
1.0,3.0,26.0,5.0,6
1.0,7.0,41.0,1.0,26
1.0,1.0,1.0,1.0,22
1.0,1.0,53.0,15.0,1
1.0,6.0,10.0,40.0,11
1.0,5.0,1.0,2.0,23
2.0,1.0,124.0,165.0,6
1.0,1.0,165.0,2.0,2
88.0,66.0,74.0,19.0,1
224.0,3.0,8.0,2.0,25
2.0,7.0,142.0,1.0,1
12.0,1.0,1.0,1.0,25
2.0,1.0,1.0,1.0,27
3.0,16.0,1.0,11.0,1
8.0,6.0,86.0,1.0,1
6.0,2.0,2.0,2.0,6
25.0,217.0,59.0,11.0,2
1.0,125.0,5.0,1.0,1
5.0,2.0,4.0,25.0,58
1.0,17.0,1.0,1.0,1
2.0,5.0,1.0,337.0,1
1.0,1.0,2.0,1.0,58
1.0,3.0,3.0,1.0,1
1.0,18.0,66.0,1.0,6
5.0,1.0,6.0,1.0,1
1.0,15.0,7.0,1.0,43
2.0,1.0,7.0,1.0,37
1.0,4.0,1.0,17.0,3
48.0,1.0,1.0,1.0,20
1.0,11.0,1.0,1.0,51
2.0,1.0,1.0,30.0,2
16.0,3.0,136.0,8.0,4
9.0,2.0,1.0,18.0,1
131.0,1.0,33.0,68.0,1
5.0,30.0,1.0,10.0,5
1.0,4.0,18.0,1.0,50
38.0,5.0,1.0,3.0,9
13.0,1.0,1.0,3.0,12
1.0,10.0,4.0,1.0,39
3.0,3.0,21.0,1.0,5
3.0,14.0,28.0,68.0,2
77.0,8.0,1.0,1.0,15
49.0,2.0,1.0,1.0,3
1.0,6.0,1.0,24.0,1
1.0,7.0,1.0,7.0,2
2.0,1.0,3.0,72.0,2
