CoreFX,CoreCLR,Roslyn,Rust,Kubernetes
9.0,5.0,5.0,1.0,3
5.0,3.0,19.0,2.0,79
1.0,1.0,1.0,1.0,1
4.0,3.0,1.0,1.0,62
1.0,256.0,1.0,1.0,8
1.0,195.0,3.0,1.0,2
1.0,1.0,2.0,13.0,12
1.0,22.0,3.0,54.0,1
1.0,9.0,1.0,4.0,4
1.0,2.0,1.0,1.0,1
8.0,11.0,1.0,5.0,21
1.0,4.0,1.0,2.0,1
1.0,2.0,1.0,59.0,12
3.0,33.0,1.0,100.0,1
1.0,8.0,42.0,6.0,2
1.0,1.0,1.0,4.0,1
1.0,3.0,111.0,61.0,31
1.0,2.0,7.0,3.0,3
1.0,13.0,3.0,3.0,1
1.0,3.0,1.0,1.0,7
1.0,1.0,40.0,26.0,3
1.0,2.0,1.0,36.0,2
52.0,1.0,14.0,1.0,255
131.0,1.0,4.0,169.0,1
2.0,24.0,1.0,2.0,1
3.0,5.0,126.0,12.0,100
4.0,15.0,4.0,2.0,1
1.0,7.0,104.0,1.0,3
1.0,1.0,1.0,1.0,1
61.0,2.0,13.0,5.0,1
7.0,24.0,16.0,2.0,53
3.0,20.0,2.0,4.0,1
2.0,1.0,33.0,11.0,1
1.0,1.0,9.0,1.0,1
1.0,1.0,42.0,1.0,10
1.0,4.0,11.0,1.0,149
6.0,77.0,105.0,41.0,2
3.0,1.0,110.0,2.0,2
38.0,1.0,47.0,1.0,5
7.0,1.0,12.0,355.0,195
12.0,6.0,89.0,19.0,2
4.0,4.0,1.0,9.0,8
40.0,1.0,51.0,1.0,3
117.0,36.0,3.0,24.0,1
2.0,4.0,9.0,29.0,42
53.0,2.0,63.0,1.0,8
8.0,6.0,6.0,12.0,98
11.0,15.0,3.0,36.0,97
11.0,6.0,3.0,96.0,66
56.0,37.0,4.0,1.0,1
80.0,2.0,6.0,3.0,1
15.0,71.0,50.0,1.0,10
1.0,6.0,1.0,1.0,1
7.0,1.0,12.0,67.0,1
5.0,2.0,1.0,2.0,5
14.0,17.0,8.0,22.0,50
1.0,1.0,1.0,1.0,39
49.0,2.0,1.0,3.0,1
2.0,2.0,111.0,17.0,2
13.0,1.0,1.0,2.0,4
66.0,1.0,14.0,5.0,20
5.0,1.0,3.0,4.0,2
2.0,5.0,1.0,3.0,1
1.0,1.0,7.0,3.0,4
1.0,1.0,37.0,5.0,1
58.0,1.0,5.0,11.0,10
13.0,1.0,4.0,1.0,2
2.0,1.0,1.0,1.0,1
1.0,1.0,1.0,1.0,1
84.0,4.0,1.0,1.0,1
91.0,1.0,1.0,3.0,67
2.0,17.0,1.0,1.0,4
2.0,12.0,1.0,1.0,24
90.0,1.0,1.0,4.0,1
30.0,19.0,2.0,33.0,1
5.0,35.0,1.0,1.0,2
6.0,2.0,1.0,1.0,38
15.0,1.0,1.0,12.0,1
6.0,1.0,1.0,7.0,6
9.0,2.0,3.0,51.0,129
25.0,30.0,42.0,130.0,14
5.0,12.0,65.0,4.0,1
5.0,2.0,2.0,7.0,5
13.0,4.0,117.0,15.0,10
10.0,2.0,9.0,53.0,3
2.0,16.0,2.0,7.0,10
1.0,70.0,2.0,1.0,59
4.0,147.0,121.0,1.0,1
1.0,94.0,1.0,11.0,14
12.0,9.0,1.0,5.0,33
1.0,1.0,7.0,1.0,417
2.0,12.0,3.0,1.0,4
1.0,61.0,93.0,2.0,5
3.0,2.0,4.0,1.0,1
7.0,3.0,1.0,15.0,6
3.0,7.0,121.0,42.0,25
3.0,5.0,1.0,2.0,22
3.0,8.0,15.0,168.0,1
4.0,1.0,1.0,2.0,11
1.0,1.0,28.0,19.0,25
1.0,6.0,44.0,2.0,7
3.0,4.0,13.0,1.0,2
9.0,1.0,61.0,1.0,1
1.0,1.0,10.0,2.0,25
4.0,58.0,1.0,11.0,1
4.0,3.0,105.0,1.0,32
9.0,6.0,162.0,2.0,31
2.0,1.0,74.0,14.0,1
1.0,1.0,12.0,1.0,1
622.0,16.0,142.0,23.0,1
19.0,6.0,1.0,1.0,6
19.0,2.0,1.0,275.0,2
5.0,2.0,44.0,1.0,1
1.0,202.0,2.0,1.0,57
1.0,117.0,63.0,1.0,1
1.0,2.0,5.0,1.0,1
1.0,15.0,4.0,1.0,69
2.0,6.0,1.0,1.0,1
1.0,1.0,1.0,17.0,6
1.0,3.0,5.0,1.0,1
1.0,19.0,3.0,1.0,45
2.0,1.0,78.0,31.0,39
1.0,16.0,6.0,11.0,3
5.0,1.0,7.0,16.0,22
1.0,6.0,8.0,1.0,51
1.0,1.0,1.0,75.0,1
1.0,1.0,1.0,1.0,4
1.0,11.0,1.0,2.0,1
1.0,1.0,7.0,3.0,1
1.0,3.0,135.0,1.0,5
1.0,2.0,1.0,1.0,49
1.0,2.0,33.0,81.0,10
2.0,1.0,18.0,1.0,12
1.0,30.0,1.0,2.0,38
62.0,4.0,5.0,24.0,5
163.0,5.0,28.0,7.0,2
2.0,1.0,28.0,74.0,16
12.0,8.0,1.0,10.0,3
3.0,4.0,1.0,10.0,1
8.0,15.0,1.0,2.0,2
2.0,13.0,1.0,23.0,2
19.0,2.0,3.0,1.0,65
1.0,6.0,1.0,3.0,3
6.0,7.0,1.0,11.0,1
1.0,1.0,1.0,5.0,1
5.0,85.0,1.0,1.0,93
1.0,3.0,1.0,7.0,38
1.0,1.0,1.0,1.0,1
9.0,5.0,1.0,1.0,5
3.0,5.0,1.0,5.0,1
